Delivery_person_Age,Delivery_person_Ratings,Order_Date,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Distance_km,Is_Weekend,Prep_Time_min
29,4.7,2022-03-15,Cloudy,1,Snack ,scooter,1,0,Urban,19,7.7613504048972315,0,5.0
29,4.5,2022-04-03,Sunny,1,Snack ,motorcycle,0,0,Metropolitian,15,4.657591594952301,1,5.0
34,4.7,2022-02-12,Fog,0,Buffet ,scooter,1,0,Metropolitian,27,19.34348721744278,1,10.0
20,4.7,2022-02-11,Cloudy,2,Meal ,scooter,1,0,Metropolitian,25,2.9845125598688367,0,15.0
29,4.8,2022-04-05,Sunny,2,Drinks ,motorcycle,1,0,Metropolitian,18,6.058876303739158,0,5.0
22,4.9,2022-04-05,Stormy,1,Snack ,scooter,0,0,Metropolitian,21,9.088084092164259,0,5.0
35,4.9,2022-02-18,Cloudy,3,Buffet ,motorcycle,2,0,Metropolitian,53,10.41706579035871,0,15.0
32,4.4,2022-02-12,Sandstorms,3,Drinks ,motorcycle,3,0,Metropolitian,42,17.164833902684478,1,10.0
28,4.9,2022-02-14,Sunny,3,Snack ,motorcycle,1,0,Metropolitian,20,16.11387241182587,0,15.0
30,4.7,2022-03-02,Fog,0,Meal ,scooter,0,0,Metropolitian,29,20.253686339517458,0,10.0
22,4.7,2022-04-04,Stormy,3,Snack ,scooter,0,0,Urban,15,17.076258901183188,0,10.0
36,4.7,2022-03-09,Fog,1,Buffet ,motorcycle,1,0,Metropolitian,30,7.79036212453358,0,15.0
23,4.8,2022-03-12,Windy,3,Snack ,motorcycle,1,0,Metropolitian,28,19.76218981785925,1,5.0
22,4.8,2022-04-01,Stormy,0,Drinks ,motorcycle,1,0,Metropolitian,19,3.025059809277375,0,5.0
29,4.5,2022-02-18,Sandstorms,0,Meal ,motorcycle,1,0,Metropolitian,15,19.839561441934904,0,10.0
34,4.9,2022-03-23,Sandstorms,3,Buffet ,motorcycle,3,1,Urban,50,17.07559440107296,0,15.0
38,4.1,2022-03-05,Stormy,2,Buffet ,motorcycle,1,1,Metropolitian,41,1.5527001159059903,1,5.0
32,4.3,2022-02-16,Cloudy,1,Meal ,scooter,2,0,Metropolitian,35,10.280572823486576,0,15.0
20,4.5,2022-03-02,Windy,3,Buffet ,motorcycle,1,0,Metropolitian,27,10.867300462045835,0,10.0
25,4.9,2022-03-02,Fog,3,Buffet ,motorcycle,2,0,Metropolitian,43,12.417687564200063,0,5.0
29,4.5,2022-04-05,Fog,0,Meal ,scooter,0,0,Metropolitian,12,8.93786088183146,0,10.0
32,4.7,2022-02-13,Sandstorms,3,Meal ,scooter,1,0,Metropolitian,31,8.928939271550702,1,15.0
31,4.4,2022-03-20,Stormy,3,Buffet ,motorcycle,1,0,Urban,47,16.660108123693192,1,5.0
37,4.5,2022-03-11,Fog,0,Buffet ,motorcycle,1,0,Urban,26,7.601385733164932,0,5.0
36,4.9,2022-02-18,Cloudy,1,Snack ,electric_scooter,1,0,Metropolitian,31,13.183763612802814,0,15.0
37,3.8,2022-04-04,Sandstorms,3,Snack ,motorcycle,1,0,Metropolitian,42,20.856833724898493,0,10.0
29,4.7,2022-03-05,Stormy,3,Meal ,scooter,0,0,Urban,12,9.192571532077613,1,9.978688077714173
38,4.9,2022-03-09,Cloudy,2,Snack ,scooter,1,0,Metropolitian,25,6.232373004507649,0,10.0
37,4.4,2022-02-18,Sandstorms,3,Drinks ,motorcycle,1,0,Metropolitian,39,11.90486548713048,0,10.0
21,4.9,2022-03-20,Fog,0,Buffet ,scooter,1,0,Metropolitian,21,13.682164847733755,1,10.0
35,4.9,2022-03-26,Fog,1,Meal ,electric_scooter,0,0,Metropolitian,18,4.469362226704516,1,5.0
22,4.8,2022-03-29,Sandstorms,3,Snack ,scooter,1,0,Urban,22,13.40635545530559,0,15.0
28,4.8,2022-03-01,Fog,0,Buffet ,motorcycle,1,0,Metropolitian,23,3.073644027723396,0,15.0
39,4.0,2022-03-18,Stormy,1,Drinks ,motorcycle,0,0,Metropolitian,48,20.206581510507974,0,10.0
29,4.5,2022-03-31,Windy,0,Snack ,scooter,0,0,Urban,13,12.419724873245404,0,15.0
39,4.6,2022-03-30,Sandstorms,2,Drinks ,motorcycle,1,0,Metropolitian,32,3.104803710518419,0,10.0
25,4.9,2022-03-06,Sandstorms,3,Snack ,electric_scooter,0,0,Urban,16,20.20631641648197,1,5.0
34,5.0,2022-03-05,Cloudy,1,Snack ,electric_scooter,0,0,Urban,19,4.6741517745550425,1,5.0
22,4.8,2022-03-26,Sunny,0,Drinks ,motorcycle,1,0,Metropolitian,18,3.1053699758611546,1,5.0
27,5.0,2022-02-16,Windy,3,Buffet ,motorcycle,1,0,Metropolitian,27,10.444390862228435,0,10.0
28,4.5,2022-03-12,Sunny,1,Drinks ,motorcycle,1,0,Urban,25,10.710903359654202,1,10.0
32,5.0,2022-03-01,Stormy,1,Drinks ,scooter,1,0,Metropolitian,31,4.674393132741051,0,15.0
29,4.7,2022-04-04,Fog,3,Drinks ,scooter,1,0,Metropolitian,39,16.601276790345963,0,9.978688077714173
27,4.6,2022-03-16,Sunny,1,Snack ,motorcycle,0,0,Metropolitian,20,10.756697879102619,0,5.0
35,3.9,2022-03-29,Windy,3,Snack ,motorcycle,2,0,Metropolitian,38,12.236561539554922,0,15.0
22,4.6,2022-03-05,Windy,0,Buffet ,motorcycle,1,0,Metropolitian,19,4.66365822992179,1,5.0
30,4.6,2022-03-13,Cloudy,0,Buffet ,motorcycle,0,0,Urban,24,1.5148048951935007,1,15.0
39,4.8,2022-03-13,Fog,2,Drinks ,scooter,1,0,Urban,26,3.1089883297657854,1,5.0
33,4.8,2022-04-03,Sandstorms,1,Meal ,motorcycle,1,0,Metropolitian,28,9.219905581616992,1,10.0
20,4.7,2022-03-23,Sandstorms,1,Snack ,scooter,1,0,Urban,16,12.256687342592269,0,5.0
34,4.2,2022-03-13,Windy,0,Snack ,motorcycle,0,0,Urban,24,9.326940869812143,1,5.0
22,4.7,2022-03-29,Windy,1,Meal ,motorcycle,1,0,Metropolitian,24,10.881431823102778,0,15.0
37,4.3,2022-03-15,Stormy,2,Meal ,scooter,1,0,Metropolitian,34,2.9802493849187557,0,10.0
20,4.8,2022-03-09,Cloudy,0,Snack ,motorcycle,1,0,Urban,16,1.5302594894332384,0,15.0
33,4.9,2022-04-05,Windy,0,Drinks ,motorcycle,1,0,Metropolitian,26,7.6016147383215875,0,10.0
21,5.0,2022-04-02,Fog,1,Drinks ,motorcycle,1,0,Metropolitian,25,19.660943947619934,1,5.0
33,4.6,2022-03-10,Fog,1,Meal ,motorcycle,2,0,Metropolitian,49,10.602417764362079,0,15.0
24,4.6,2022-03-23,Windy,1,Snack ,electric_scooter,0,0,Urban,24,12.41960204102968,0,10.0
30,4.6,2022-03-07,Sunny,1,Buffet ,motorcycle,1,0,Metropolitian,26,4.588898780683796,0,10.0
32,4.9,2022-03-18,Sandstorms,0,Buffet ,scooter,1,0,Metropolitian,24,13.829931792649827,0,15.0
28,4.6,2022-03-31,Stormy,3,Drinks ,electric_scooter,0,0,Metropolitian,16,19.975808791439345,0,5.0
21,4.7,2022-04-04,Windy,3,Drinks ,scooter,1,0,Metropolitian,27,19.37374583495492,0,10.0
39,4.9,2022-02-17,Fog,2,Drinks ,motorcycle,1,0,Metropolitian,25,3.0527068570730225,0,5.0
32,4.7,2022-03-26,Cloudy,0,Drinks ,motorcycle,0,0,Metropolitian,26,3.104803710518419,1,10.0
20,4.5,2022-03-28,Sandstorms,3,Buffet ,scooter,1,0,Urban,25,9.17860595704086,0,5.0
36,5.0,2022-03-15,Fog,0,Meal ,scooter,1,0,Urban,15,1.4901538808207615,0,5.0
28,4.8,2022-03-17,Sunny,0,Buffet ,scooter,1,0,Urban,18,3.105364544907298,0,5.0
32,4.5,2022-03-09,Fog,3,Buffet ,motorcycle,1,0,Metropolitian,30,7.661250453808297,0,5.0
39,4.4,2022-04-02,Cloudy,3,Drinks ,scooter,1,0,Metropolitian,46,17.076258901183188,1,15.0
30,4.7,2022-03-29,Windy,0,Drinks ,motorcycle,1,0,Metropolitian,24,16.72143013885536,0,5.0
32,4.4,2022-03-05,Sandstorms,1,Drinks ,motorcycle,1,0,Metropolitian,37,6.12841937845769,1,5.0
23,4.6,2022-03-29,Windy,3,Snack ,motorcycle,1,0,Metropolitian,27,13.610877575672198,0,5.0
21,4.8,2022-03-05,Windy,1,Buffet ,scooter,1,0,Metropolitian,27,6.1186308844114,1,10.0
31,4.2,2022-03-05,Windy,1,Meal ,electric_scooter,1,0,Metropolitian,32,9.07434222926449,1,10.0
37,4.6,2022-03-13,Stormy,2,Buffet ,electric_scooter,1,0,Urban,28,3.0589506421330555,1,15.0
20,4.5,2022-03-03,Sandstorms,3,Drinks ,motorcycle,1,0,Metropolitian,29,7.601870282547478,0,5.0
28,4.5,2022-03-03,Sandstorms,0,Snack ,motorcycle,1,0,Metropolitian,27,1.4899271643865588,0,10.0
22,4.9,2022-03-24,Cloudy,0,Snack ,motorcycle,0,0,Metropolitian,11,1.5545816630911855,0,5.0
20,4.7,2022-03-15,Cloudy,1,Buffet ,motorcycle,1,0,Urban,13,9.219708856174128,0,5.0
34,4.8,2022-03-12,Windy,0,Buffet ,scooter,1,0,Metropolitian,27,19.618968653878262,1,5.0
38,4.8,2022-03-13,Windy,2,Snack ,scooter,1,0,Metropolitian,25,6.209259882041872,1,5.0
29,4.7,2022-03-02,NaN,0,Drinks ,scooter,1,0,Metropolitian,26,20.18263448829367,0,9.978688077714173
32,4.5,2022-04-05,Cloudy,2,Buffet ,motorcycle,1,0,Metropolitian,27,6.036244196933988,0,5.0
34,4.9,2022-03-02,Sunny,0,Snack ,scooter,1,0,Metropolitian,26,16.853347148215086,0,10.0
33,3.9,2022-03-08,Windy,1,Meal ,electric_scooter,1,0,Metropolitian,32,13.612594236925654,0,5.0
34,4.5,2022-03-21,Windy,0,Meal ,motorcycle,1,0,Metropolitian,25,3.025144329113595,0,10.0
29,4.7,2022-03-20,Sunny,0,Drinks ,scooter,2,1,Metropolitian,42,10.867434750937747,1,9.978688077714173
34,4.7,2022-03-11,Sunny,3,Drinks ,motorcycle,1,0,Metropolitian,29,7.7725232004434295,0,15.0
26,4.6,2022-03-10,Cloudy,3,Buffet ,scooter,0,0,Metropolitian,32,10.641436955070953,0,5.0
31,4.0,2022-03-12,Cloudy,0,Drinks ,motorcycle,1,0,Metropolitian,35,12.42069253996503,1,10.0
39,4.8,2022-03-19,Sunny,2,Drinks ,motorcycle,1,0,Metropolitian,27,6.081185877714607,1,15.0
32,5.0,2022-03-09,Cloudy,3,Buffet ,scooter,1,0,Urban,27,7.683355299930933,0,15.0
32,4.5,2022-02-13,Stormy,1,Meal ,motorcycle,1,0,Metropolitian,30,7.568033295671673,1,5.0
39,4.1,2022-03-27,Sunny,1,Snack ,motorcycle,1,0,Metropolitian,32,10.564540523828974,1,10.0
36,4.8,2022-03-21,Stormy,0,Meal ,electric_scooter,0,0,Metropolitian,25,1.5323350156090414,0,5.0
37,4.1,2022-03-15,Windy,1,Buffet ,motorcycle,1,0,Metropolitian,38,4.65713301884333,0,15.0
37,4.8,2022-03-26,Fog,3,Meal ,scooter,1,0,Metropolitian,26,9.054052950169499,1,5.0
38,3.7,2022-03-25,Stormy,3,Meal ,motorcycle,1,0,Metropolitian,31,16.853347148215086,0,10.0
28,4.7,2022-03-01,Stormy,2,Drinks ,scooter,1,0,Metropolitian,28,3.0182264849996012,0,15.0
34,3.8,2022-03-10,Stormy,1,Meal ,scooter,0,0,Metropolitian,31,16.852118690780628,0,15.0
32,4.9,2022-03-27,Cloudy,0,Buffet ,motorcycle,1,0,Metropolitian,29,17.074904296042025,1,10.0
22,4.7,2022-03-11,Windy,0,Buffet ,motorcycle,0,0,Urban,17,8.93752787352923,0,5.0
31,4.0,2022-02-14,Windy,1,Drinks ,motorcycle,3,1,Metropolitian,45,13.620357163029357,0,10.0
27,4.0,2022-03-29,Sandstorms,1,Meal ,motorcycle,1,0,Metropolitian,34,12.434585525064866,0,15.0
29,4.9,2022-03-20,Windy,3,Drinks ,scooter,0,0,Metropolitian,24,17.137487720369517,1,10.0
38,4.8,2022-03-28,Sandstorms,3,Meal ,motorcycle,3,0,Metropolitian,44,9.348325936764454,0,15.0
35,4.8,2022-04-01,Cloudy,3,Snack ,motorcycle,2,0,Metropolitian,36,7.601874226722028,0,15.0
31,4.9,2022-04-03,Sunny,3,Meal ,motorcycle,0,0,Metropolitian,28,4.6576549370601725,1,5.0
30,4.3,2022-03-06,Windy,1,Drinks ,scooter,2,0,Metropolitian,37,13.970007989574006,1,5.0
33,4.8,2022-03-10,Stormy,0,Drinks ,motorcycle,0,0,Urban,23,13.830053479838845,0,15.0
29,4.6,2022-02-18,Sandstorms,0,Meal ,motorcycle,0,0,Metropolitian,22,10.278596687703995,0,15.0
38,4.6,2022-03-17,Stormy,2,Snack ,scooter,1,0,Metropolitian,26,6.117761953594232,0,10.0
26,4.9,2022-03-13,Sandstorms,3,Drinks ,motorcycle,1,0,Metropolitian,34,9.056095962462345,1,5.0
34,4.2,2022-03-21,Stormy,0,Meal ,motorcycle,1,0,Metropolitian,28,9.193093962702912,0,10.0
26,4.7,2022-03-09,Windy,0,Snack ,motorcycle,0,0,Metropolitian,14,8.942954308598226,0,10.0
35,4.7,2022-03-03,Cloudy,1,Meal ,motorcycle,1,0,Metropolitian,17,6.050551152462876,0,5.0
36,4.2,2022-04-01,Sandstorms,1,Drinks ,motorcycle,1,0,Metropolitian,37,4.657579589646204,0,5.0
24,2.6,2022-04-06,Sunny,0,Drinks ,motorcycle,1,1,Metropolitian,42,16.660108123693192,0,15.0
33,4.3,2022-04-02,Cloudy,1,Meal ,motorcycle,1,0,Metropolitian,34,16.826241648658115,1,10.0
26,4.6,2022-02-14,Windy,1,Buffet ,motorcycle,1,0,Metropolitian,25,16.787888950840177,0,15.0
32,5.0,2022-03-04,Windy,3,Buffet ,scooter,1,0,Urban,30,17.074256778794595,0,15.0
37,4.9,2022-03-20,Fog,3,Meal ,motorcycle,2,0,Metropolitian,48,13.403654333869838,1,15.0
26,4.9,2022-02-12,Stormy,0,Drinks ,scooter,1,0,Metropolitian,18,20.285402098849676,1,5.0
31,4.8,2022-03-27,Stormy,0,Drinks ,scooter,0,0,Metropolitian,28,20.253518127453113,1,5.0
37,4.6,2022-03-10,Stormy,1,Buffet ,motorcycle,1,0,Urban,26,13.970759660746802,0,5.0
26,4.7,2022-03-06,Sunny,3,Drinks ,scooter,0,0,Urban,16,16.8274727731461,1,15.0
37,4.8,2022-03-07,Cloudy,3,Meal ,motorcycle,0,0,Metropolitian,25,4.537571350180709,0,5.0
21,4.4,2022-04-03,Windy,0,Drinks ,motorcycle,0,0,Metropolitian,15,4.560926278066122,1,15.0
22,4.0,2022-03-13,Sandstorms,0,Snack ,motorcycle,1,0,Urban,28,1.5524082366562466,1,10.0
38,4.5,2022-03-28,Windy,0,Meal ,motorcycle,1,0,Urban,20,1.5524171512659315,0,5.0
28,4.0,2022-03-15,Stormy,2,Buffet ,motorcycle,1,0,Metropolitian,32,6.2086819840397665,0,15.0
31,4.9,2022-03-28,Cloudy,2,Drinks ,motorcycle,1,0,Metropolitian,38,6.058919182290143,0,15.0
24,4.8,2022-03-01,Cloudy,0,Snack ,scooter,0,0,Metropolitian,14,3.0405702571576674,0,10.0
26,4.9,2022-04-02,Sandstorms,3,Snack ,motorcycle,1,0,Metropolitian,30,13.788957415778517,1,5.0
29,4.7,2022-04-04,Windy,0,Meal ,scooter,1,0,Metropolitian,28,12.074377562049362,0,9.978688077714173
20,4.7,2022-03-15,Cloudy,3,Snack ,scooter,1,0,Metropolitian,29,7.790401204068506,0,15.0
29,4.8,2022-04-06,Windy,0,Buffet ,scooter,0,0,Urban,12,19.762382255532906,0,5.0
32,4.0,2022-03-23,Windy,1,Buffet ,motorcycle,3,1,Urban,49,10.867366120252033,0,5.0
20,4.9,2022-03-25,Fog,1,Meal ,motorcycle,1,0,Metropolitian,42,16.659917302375394,0,10.0
26,5.0,2022-03-27,Sandstorms,1,Meal ,electric_scooter,1,0,Urban,24,10.867138302160432,1,15.0
38,4.8,2022-03-25,Cloudy,3,Buffet ,motorcycle,1,0,Metropolitian,46,16.72115728076054,0,10.0
34,4.6,2022-02-17,Sandstorms,2,Meal ,electric_scooter,1,0,Urban,27,6.176576611953425,0,5.0
27,4.5,2022-04-03,Stormy,0,Snack ,motorcycle,0,0,Metropolitian,13,2.979500008381943,1,5.0
29,5.0,2022-02-12,Windy,3,Drinks ,motorcycle,1,0,Metropolitian,25,10.593374354489852,1,15.0
24,4.9,2022-04-04,Windy,3,Drinks ,motorcycle,1,0,Urban,24,19.76106632827125,0,15.0
21,4.9,2022-03-05,Cloudy,0,Buffet ,motorcycle,0,0,Metropolitian,12,1.5125847685793798,1,15.0
33,4.4,2022-02-13,Windy,0,Drinks ,motorcycle,1,0,Metropolitian,24,1.4651858110914628,1,15.0
35,4.7,2022-03-01,Sandstorms,3,Meal ,motorcycle,1,0,Metropolitian,29,9.055898607912091,0,10.0
35,4.7,2022-03-31,Stormy,0,Snack ,scooter,1,0,Metropolitian,18,12.46418980459368,0,5.0
29,4.7,2022-02-18,NaN,0,Snack ,scooter,1,0,Metropolitian,20,19.08680741329132,0,9.978688077714173
29,4.7,2022-03-28,Stormy,1,Buffet ,motorcycle,0,0,Metropolitian,13,4.663432062512584,0,9.978688077714173
29,4.8,2022-04-06,Cloudy,0,Drinks ,motorcycle,1,0,Metropolitian,23,10.707345040408097,0,10.0
21,4.9,2022-03-23,Windy,0,Buffet ,motorcycle,1,0,Metropolitian,19,12.256076445468295,0,5.0
29,4.6,2022-04-04,Windy,3,Meal ,motorcycle,1,0,Urban,29,17.078934089494954,0,5.0
22,4.7,2022-03-20,Sunny,3,Snack ,motorcycle,0,0,Metropolitian,24,13.973206773137713,1,15.0
29,4.7,2022-03-07,NaN,0,Drinks ,scooter,0,0,Urban,27,6.217689154531591,0,9.978688077714173
24,4.4,2022-02-18,Cloudy,3,Meal ,scooter,0,0,Metropolitian,40,11.90494293616778,0,15.0
23,4.9,2022-03-11,Stormy,2,Snack ,scooter,0,0,Metropolitian,22,1.5544659606035225,0,15.0
27,4.6,2022-03-13,Windy,2,Drinks ,scooter,1,0,Urban,12,1.5522933461661421,1,5.0
33,4.1,2022-03-10,Sandstorms,1,Drinks ,motorcycle,1,0,Metropolitian,43,12.464528059716372,0,5.0
35,4.6,2022-03-02,Windy,1,Meal ,scooter,1,0,Metropolitian,26,16.90249592854745,0,15.0
21,4.7,2022-03-24,Windy,1,Buffet ,scooter,0,0,Metropolitian,27,4.674318760489487,0,15.0
39,4.4,2022-03-23,Fog,0,Meal ,motorcycle,2,0,Metropolitian,35,13.96960642768458,0,10.0
34,4.8,2022-03-26,Windy,0,Drinks ,scooter,1,0,Metropolitian,27,7.761160094160204,1,5.0
29,4.9,2022-03-15,Cloudy,2,Drinks ,motorcycle,1,0,Urban,27,6.081389116676368,0,15.0
20,4.7,2022-03-19,Fog,0,Buffet ,scooter,0,0,Metropolitian,17,3.0597099613184353,1,5.0
30,4.7,2022-03-24,Sunny,0,Drinks ,motorcycle,0,0,Metropolitian,15,9.054052950169499,0,15.0
37,4.7,2022-02-12,Fog,3,Buffet ,scooter,1,0,Metropolitian,39,19.087110814122536,1,10.0
39,4.6,2022-03-15,Stormy,3,Drinks ,motorcycle,1,0,Metropolitian,25,4.537860442229041,0,10.0
26,5.0,2022-04-04,Sunny,1,Drinks ,motorcycle,1,0,Metropolitian,18,16.903843893839564,0,5.0
21,4.7,2022-03-10,Fog,0,Drinks ,scooter,0,0,Metropolitian,28,13.787860239172547,0,10.0
35,4.8,2022-03-13,Sandstorms,0,Snack ,scooter,0,0,Metropolitian,29,3.105133735234752,1,5.0
39,4.6,2022-03-11,Sandstorms,1,Buffet ,motorcycle,0,0,Urban,32,4.527261449200724,0,15.0
39,5.0,2022-03-02,Cloudy,0,Meal ,motorcycle,1,0,Metropolitian,41,20.183799025948787,0,5.0
27,4.9,2022-02-18,Cloudy,3,Drinks ,motorcycle,2,0,Metropolitian,39,10.92420466208724,0,10.0
33,4.8,2022-03-07,Fog,1,Drinks ,scooter,0,0,Metropolitian,16,4.65694538594946,0,5.0
33,4.8,2022-03-10,Fog,3,Meal ,motorcycle,3,0,Metropolitian,48,19.976712110350487,0,10.0
37,4.7,2022-04-06,Cloudy,1,Buffet ,motorcycle,0,0,Metropolitian,40,10.868263117988388,0,15.0
20,4.6,2022-03-03,Stormy,0,Drinks ,motorcycle,0,0,Urban,11,3.116253656338934,0,10.0
31,4.2,2022-03-10,Cloudy,3,Drinks ,scooter,1,0,Urban,35,10.724879289478304,0,5.0
27,4.6,2022-03-07,Sunny,2,Buffet ,electric_scooter,0,0,Metropolitian,16,3.1161417126181274,0,10.0
37,4.9,2022-03-09,Fog,1,Drinks ,scooter,0,0,Urban,15,7.573467821949916,0,15.0
34,4.4,2022-03-05,Stormy,3,Buffet ,scooter,1,0,Urban,31,7.762944133594541,1,15.0
25,4.7,2022-03-17,Fog,0,Snack ,motorcycle,0,0,Urban,11,9.348114492434787,0,10.0
37,4.7,2022-02-17,Cloudy,0,Meal ,motorcycle,1,0,Urban,22,7.631511903978476,0,10.0
23,4.7,2022-02-14,Stormy,0,Meal ,scooter,1,0,Metropolitian,16,10.923744986168584,0,15.0
27,5.0,2022-03-05,Fog,2,Drinks ,motorcycle,0,0,Metropolitian,24,6.217824017922212,1,5.0
36,4.7,2022-03-11,Cloudy,0,Snack ,electric_scooter,0,0,Urban,16,3.0736184684147863,0,15.0
30,4.3,2022-03-18,Windy,3,Snack ,motorcycle,1,0,Metropolitian,42,20.853653606522474,0,10.0
28,4.7,2022-03-14,Fog,3,Snack ,scooter,1,0,Metropolitian,31,10.906379593113721,0,15.0
20,4.7,2022-03-17,Stormy,0,Drinks ,scooter,1,0,Metropolitian,16,7.761839422154042,0,5.0
22,4.7,2022-04-06,Windy,0,Buffet ,motorcycle,1,0,Metropolitian,16,16.85361872985359,0,10.0
28,4.7,2022-03-25,Sandstorms,1,Buffet ,motorcycle,1,0,Metropolitian,25,17.0970739431768,0,10.0
34,4.8,2022-04-05,Cloudy,0,Buffet ,electric_scooter,1,0,Metropolitian,18,1.5202925485985415,0,5.0
25,4.8,2022-03-14,Windy,1,Drinks ,scooter,0,0,Metropolitian,26,16.660108123693192,0,15.0
38,5.0,2022-02-15,Sandstorms,3,Meal ,scooter,1,0,Metropolitian,34,7.631520637738293,0,15.0
34,3.5,2022-03-31,Windy,1,Snack ,motorcycle,1,0,Metropolitian,32,11.917680464391145,0,5.0
24,4.9,2022-03-20,Windy,3,Drinks ,motorcycle,0,0,Metropolitian,22,16.659979129063025,1,5.0
33,4.6,2022-03-12,Windy,3,Snack ,motorcycle,2,1,Urban,50,13.58308621493501,1,10.0
21,4.6,2022-02-17,Stormy,2,Snack ,scooter,1,0,Urban,16,3.0270968572420225,0,5.0
25,4.6,2022-02-15,Stormy,1,Drinks ,motorcycle,0,0,Metropolitian,23,9.081116432461174,0,10.0
23,4.9,2022-04-05,Windy,2,Buffet ,motorcycle,1,0,Metropolitian,19,6.058848944530401,0,5.0
34,4.9,2022-02-17,Stormy,0,Snack ,motorcycle,1,0,Metropolitian,25,7.325299567377126,0,15.0
25,4.7,2022-03-31,Fog,1,Snack ,scooter,1,0,Metropolitian,37,10.757050667280428,0,5.0
28,4.9,2022-02-12,Sandstorms,0,Drinks ,electric_scooter,0,0,Metropolitian,10,13.481328211108043,1,5.0
34,3.7,2022-03-27,Stormy,3,Buffet ,scooter,1,0,Metropolitian,34,16.85208641567295,1,10.0
24,4.5,2022-03-08,Stormy,0,Meal ,scooter,1,0,Metropolitian,14,16.381598593369365,0,10.0
31,5.0,2022-03-28,Cloudy,3,Buffet ,motorcycle,1,0,Metropolitian,26,9.314044193379946,0,5.0
38,4.6,2022-03-21,Sandstorms,3,Buffet ,scooter,1,0,Metropolitian,30,9.17624749258827,0,10.0
32,4.8,2022-02-16,Sunny,1,Buffet ,motorcycle,0,0,Metropolitian,17,13.216577965789572,0,15.0
28,5.0,2022-02-14,Sandstorms,1,Buffet ,motorcycle,0,0,Metropolitian,29,13.735953712154569,0,15.0
29,4.5,2022-03-31,Fog,1,Drinks ,motorcycle,1,0,Metropolitian,37,13.406000552536867,0,10.0
28,4.8,2022-03-16,Sandstorms,3,Drinks ,electric_scooter,0,0,Metropolitian,23,20.177742451194362,0,10.0
39,4.8,2022-03-05,Windy,3,Drinks ,motorcycle,1,0,Metropolitian,30,7.771834302405086,1,10.0
26,4.8,2022-03-26,Windy,0,Buffet ,scooter,0,0,Metropolitian,14,3.025332706173566,1,10.0
33,4.8,2022-03-24,Stormy,0,Buffet ,electric_scooter,1,0,Metropolitian,28,4.539068203248639,0,10.0
37,4.9,2022-02-11,Sandstorms,3,Drinks ,scooter,0,0,Metropolitian,27,4.494246018081996,0,15.0
29,4.7,2022-03-01,NaN,0,Drinks ,scooter,0,0,Metropolitian,24,9.316238098535406,0,9.978688077714173
24,4.6,2022-03-27,Sandstorms,0,Snack ,motorcycle,1,0,Metropolitian,16,14.02247678645099,1,5.0
36,5.0,2022-02-14,Sandstorms,3,Meal ,motorcycle,2,0,Metropolitian,43,12.209917964427529,0,5.0
22,4.7,2022-03-04,Fog,1,Snack ,motorcycle,3,0,Metropolitian,44,13.631282080461874,0,5.0
21,4.6,2022-03-30,Stormy,1,Meal ,motorcycle,1,0,Metropolitian,22,4.610613705052656,0,5.0
29,5.0,2022-03-21,Windy,0,Buffet ,scooter,1,0,Urban,16,7.60136893811491,0,10.0
33,4.7,2022-04-05,Fog,0,Drinks ,scooter,1,0,Metropolitian,18,3.105131477545897,0,5.0
27,4.1,2022-03-11,Stormy,0,Drinks ,motorcycle,0,0,Metropolitian,16,3.0188284633848217,0,5.0
29,4.7,2022-03-12,Windy,1,Drinks ,motorcycle,0,0,Metropolitian,24,19.975916923135387,1,9.978688077714173
30,4.2,2022-04-06,Cloudy,3,Buffet ,motorcycle,1,0,Metropolitian,46,10.641490945494409,0,5.0
20,4.9,2022-04-02,Stormy,1,Drinks ,scooter,1,0,Urban,17,10.906379593113721,1,5.0
31,4.4,2022-03-12,Sandstorms,3,Buffet ,motorcycle,1,0,Metropolitian,44,10.867434750937747,1,5.0
36,4.6,2022-03-28,Fog,1,Drinks ,scooter,1,0,Metropolitian,17,4.561267998364189,0,10.0
39,4.9,2022-03-14,Windy,3,Snack ,motorcycle,2,0,Urban,43,11.917680464391145,0,10.0
32,4.7,2022-03-31,Fog,0,Meal ,motorcycle,1,0,Metropolitian,41,16.903235903519843,0,15.0
30,3.8,2022-03-18,Windy,3,Buffet ,scooter,1,1,Metropolitian,40,12.161642370389037,0,10.0
26,4.7,2022-03-05,Windy,0,Meal ,scooter,0,0,Urban,16,3.0249963435107836,1,5.0
29,4.7,2022-03-09,Cloudy,2,Buffet ,motorcycle,1,0,Metropolitian,23,1.5545020843140127,0,9.978688077714173
21,4.9,2022-03-13,Stormy,2,Buffet ,motorcycle,0,0,Urban,13,1.5204319193295497,1,10.0
23,4.6,2022-03-21,Stormy,1,Drinks ,scooter,1,0,Metropolitian,29,4.674341511234465,0,15.0
22,4.9,2022-03-03,Sandstorms,2,Meal ,motorcycle,1,0,Metropolitian,24,3.0405372416448646,0,10.0
39,4.5,2022-03-30,Cloudy,1,Drinks ,motorcycle,1,0,Metropolitian,16,4.5611524272563715,0,10.0
32,4.1,2022-03-24,Stormy,3,Drinks ,scooter,1,0,Metropolitian,34,7.760937776419092,0,5.0
